id,card_no,name,package_name,rarity,cost,attribute,pp_value,dp_value,signal_color,card_types,features,effect,image_url
1974839685966849,BP01-067,最后的晚空,BP01-命运交锋,R,7,物理,,,,战术牌 / 普通战术牌,,"使用该牌时，可以丢弃手牌任意数量的《梦赴光寥之乡》。因此方法丢弃的《梦赴光寥之乡》每有1张，该牌的费用-1。
选择对方战场1张角色，将其放置到对方牌组底。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974825587141632/BP01-067/c17ebe73-6ae9-47ce-a56b-80849d149190/BP01-R_BP01-067R.png
1974839685966850,BP01-067,最后的晚空,BP01-命运交锋,R★,7,物理,,,,战术牌 / 普通战术牌,,"使用该牌时，可以丢弃手牌任意数量的《梦赴光寥之乡》。因此方法丢弃的《梦赴光寥之乡》每有1张，该牌的费用-1。
选择对方战场1张角色，将其放置到对方牌组底。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974825587141632/BP01-067/6d885184-93dd-4fb8-a84f-a74573c1b59e/BP01-R_BP01-067R★.png
1974839685966851,BP01-067,最后的晚空,BP01-命运交锋,R★★,7,物理,,,,战术牌 / 普通战术牌,,"使用该牌时，可以丢弃手牌任意数量的《梦赴光寥之乡》。因此方法丢弃的《梦赴光寥之乡》每有1张，该牌的费用-1。
选择对方战场1张角色，将其放置到对方牌组底。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974825587141632/BP01-067/b2be0d1d-41f1-4a83-9927-2a9cab0390be/BP01-R_BP01-067R★★.png
1974839685966852,BP01-068,奥菲厄斯的摇篮,BP01-命运交锋,U,4,物理,13,,,道具牌 / 装备牌,弦剑,"（使用后可在主要阶段放置在装备角色下方，每张角色只能装备1张装备）
【出】：选择我方墓地1张《梦赴光寥之乡》，将其加入手牌。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974825587141632/BP01-068/f4142995-510d-409a-8d24-f28bcc5df4ff/BP01-U_BP01-068U.png
1974839685970944,BP01-069,薇拉·瑰丽,BP01-命运交锋,SR,7,物理,8,2,,角色牌,三头犬小队 / 薇拉,"【永】：若我方战场存在<21号>角色或<诺克提>角色，该牌PP+2000。
【出】横置我方战场1张<21号>角色或<诺克提>角色：直到回合结束为止，该牌获得【速攻】。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974825587141632/BP01-069/3073d495-d512-4469-9c80-31bcdfe4d156/BP01-SR_BP01-069SR.png
1974839685970945,BP01-069,薇拉·瑰丽,BP01-命运交锋,SR★,7,物理,8,2,,角色牌,三头犬小队 / 薇拉,"【永】：若我方战场存在<21号>角色或<诺克提>角色，该牌PP+2000。
【出】横置我方战场1张<21号>角色或<诺克提>角色：直到回合结束为止，该牌获得【速攻】。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974825587141632/BP01-069/f3466413-278e-4e6f-8738-6bd2138edd47/BP01-SR_BP01-069SR★.png
1974839685970946,BP01-070,诺克提·擎驱,BP01-命运交锋,SR,3,雷,2,1,,角色牌,诺克提 / 三头犬小队,"【永】：若我方战场存在<薇拉>角色或<21号>角色，该牌可以无视属性条件使用。
【起】【回合1】【1费】：若我方战场的<三头犬小队>角色为3张及以上，将我方信号球区的牌按任意顺序排列。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974825587141632/BP01-070/75d28927-ea7d-43df-a164-64b9d5cb02a8/BP01-SR_BP01-070SR.png
1974839685970947,BP01-070,诺克提·擎驱,BP01-命运交锋,SR★,3,雷,2,1,,角色牌,诺克提 / 三头犬小队,"【永】：若我方战场存在<薇拉>角色或<21号>角色，该牌可以无视属性条件使用。
【起】【回合1】【1费】：若我方战场的<三头犬小队>角色为3张及以上，将我方信号球区的牌按任意顺序排列。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974825587141632/BP01-070/d082082f-a4ff-4f2b-94cb-2c37cf6b7892/BP01-SR_BP01-070SR★.png
1974841386232832,BP01-071,死神与无色,BP01-命运交锋,R,3,暗,,,,战术牌 / 瞬时战术牌,,【瞬时】：我方玩家被攻击时才能发动。若我方战场存在横置状态的<三头犬小队>角色，那次攻击不能造成伤害。,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974825587141632/BP01-071/9d44a002-f11c-48f7-966a-a01978cb9f1c/BP01-R_BP01-071R.png
1974841386236928,BP01-071,死神与无色,BP01-命运交锋,R★,3,暗,,,,战术牌 / 瞬时战术牌,,【瞬时】：我方玩家被攻击时才能发动。若我方战场存在横置状态的<三头犬小队>角色，那次攻击不能造成伤害。,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974825587141632/BP01-071/b7df0451-1609-4f6f-a15a-6a930a978e58/BP01-R_BP01-071R★.png
1974841386236929,BP01-071,死神与无色,BP01-命运交锋,R★★,3,暗,,,,战术牌 / 瞬时战术牌,,【瞬时】：我方玩家被攻击时才能发动。若我方战场存在横置状态的<三头犬小队>角色，那次攻击不能造成伤害。,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974825587141632/BP01-071/d9e7f989-64f1-4b3a-b3c6-d47943eb5075/BP01-R_BP01-071R★★.png
1974841386241024,BP01-072,沙利叶,BP01-命运交锋,U,3,暗,13,,,道具牌 / 装备牌,太刀,,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974825587141632/BP01-072/a0e10554-9e8c-4a3b-ac5d-2279290edef7/BP01-U_BP01-072U.png
1974841386241025,BP01-073,库洛姆·荣光,BP01-命运交锋,SR,7,冰,8,2,,角色牌 / 升变角色牌,库洛姆 / 突击鹰小队,"升变条件 费用6以下的<库洛姆>&「费用上限6及以上」
升变代价【3费】将手牌的该牌重叠在对象上方出场，获得【速攻】
【自】【回合1】：我方战场1张角色阻挡时，直到回合结束为止，其PP+1000。
【起】【回合1】消除2同色信号球：选择我方手牌1张费用不大于我方明费上限的<突击鹰小队>角色，将其出场。直到回合结束为止，其获得“【永】：不能攻击”。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974825587141632/BP01-073/0068f538-b6ce-4a07-ba25-5b085ad4037d/BP01-SR_BP01-073SR.png
1974841386241026,BP01-073,库洛姆·荣光,BP01-命运交锋,SR★,7,冰,8,2,,角色牌 / 升变角色牌,库洛姆 / 突击鹰小队,"升变条件 费用6以下的<库洛姆>&「费用上限6及以上」
升变代价【3费】将手牌的该牌重叠在对象上方出场，获得【速攻】
【自】【回合1】：我方战场1张角色阻挡时，直到回合结束为止，其PP+1000。
【起】【回合1】消除2同色信号球：选择我方手牌1张费用不大于我方明费上限的<突击鹰小队>角色，将其出场。直到回合结束为止，其获得“【永】：不能攻击”。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974825587141632/BP01-073/59a6db0b-85c4-4137-84c5-a27d6a26d8b3/BP01-SR_BP01-073SR★.png
1974841386241027,BP01-074,库洛姆·荣光,BP01-命运交锋,U,3,冰,4,2,,角色牌,库洛姆 / 突击鹰小队,【永】：【充能0】。,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974825587141632/BP01-074/1f3ce2bb-882b-4455-870f-110296d4d8bb/BP01-U_BP01-074U.png
1974841386241028,BP01-075,神威·重能,BP01-命运交锋,SR,5,物理,6,2,,角色牌 / 升变角色牌,神威 / 突击鹰小队,"升变条件 费用4以下的<神威>&「费用上限4及以上」
升变代价【2费】将手牌的该牌重叠在对象上方出场，获得【速攻】
【出】【2任意信号球】：选择对方战场1张费用为3及以下的角色，将其横置。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974825587141632/BP01-075/172d2a58-8e56-40ad-9751-2e1c974c589f/BP01-SR_BP01-075SR.png
1974841386241029,BP01-075,神威·重能,BP01-命运交锋,SR★,5,物理,6,2,,角色牌 / 升变角色牌,神威 / 突击鹰小队,"升变条件 费用4以下的<神威>&「费用上限4及以上」
升变代价【2费】将手牌的该牌重叠在对象上方出场，获得【速攻】
【出】【2任意信号球】：选择对方战场1张费用为3及以下的角色，将其横置。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974825587141632/BP01-075/71d77202-e1bb-43cf-b600-cfc6f6599c6f/BP01-SR_BP01-075SR★.png
1974841386245120,BP01-076,卡穆·狂犬,BP01-命运交锋,U,4,暗,6,1,,角色牌,卡穆 / 突击鹰小队,"【永】：【充能0】。
【永】：若我方战场存在<突击鹰小队>角色，该牌可以无视属性条件使用。
【起】将该牌从战场放置到牌组底：选择我方墓地1张<突击鹰小队>角色，将其加入手牌。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974825587141632/BP01-076/48e12e86-7f1d-49c1-917a-b71a0584f729/BP01-U_BP01-076U.png
1974841386245121,BP01-077,万事·明觉,BP01-命运交锋,U,5,冰,6,2,,角色牌,突击鹰小队 / 万事,【永】：我方每回合使用的第1张《荣光护盾》的费用变为1。,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974825587141632/BP01-077/0d755c46-fb70-44c5-8fb9-706d8206385a/BP01-U_BP01-077U.png
1974841386245122,BP01-078,星际中的思考,BP01-命运交锋,C,1,无,,,红,战术牌 / 普通战术牌,信号球·红,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·选择我方战场最多1张角色，直到回合结束为止，其DP+1。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974825587141632/BP01-078/e0210b92-be86-48dc-a53f-883db31d6058/BP01-C_BP01-078.png
1974841386245123,BP01-078,星际中的思考,BP01-命运交锋,C★,1,无,,,红,战术牌 / 普通战术牌,信号球·红,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·选择我方战场最多1张角色，直到回合结束为止，其DP+1。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/a7eb8727-c5c2-4f23-91b6-daee8a01b69e/BP01-C_BP01-078★.png
1974841386245124,BP01-079,第五次交锋,BP01-命运交锋,C,1,无,,,红,战术牌 / 普通战术牌,信号球·红,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·选择我方战场最多1张角色，直到回合结束为止，其DP+1。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974825587141632/BP01-079/15bc68ef-35f6-4f79-a04e-19e1e5d5d22e/BP01-C_BP01-079.png
1974841386245125,BP01-079,第五次交锋,BP01-命运交锋,C★,1,无,,,红,战术牌 / 普通战术牌,信号球·红,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·选择我方战场最多1张角色，直到回合结束为止，其DP+1。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/d42945fe-32f8-484d-999d-bfac71845a88/BP01-C_BP01-079★.png
1974841386249216,BP01-080,无忧无虑大作战,BP01-命运交锋,C,1,无,,,红,战术牌 / 普通战术牌,信号球·红,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·选择我方战场最多1张角色，直到回合结束为止，其DP+1。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974825587141632/BP01-080/3d733447-19c4-44c1-ac06-cbcf319bbf6b/BP01-C_BP01-080.png
1974841386249217,BP01-080,无忧无虑大作战,BP01-命运交锋,C★,1,无,,,红,战术牌 / 普通战术牌,信号球·红,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·选择我方战场最多1张角色，直到回合结束为止，其DP+1。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/20332462-fe8d-44ac-8270-c74af96e75fe/BP01-C_BP01-080★.png
1974841386249218,BP01-081,桎梏与囚笼,BP01-命运交锋,C,1,无,,,蓝,战术牌 / 普通战术牌,信号球·蓝,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·抽1张牌。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974825587141632/BP01-081/9e133cd6-69ea-4272-a93c-8cea9df4612c/BP01-C_BP01-081.png
1974841386249219,BP01-081,桎梏与囚笼,BP01-命运交锋,C★,1,无,,,蓝,战术牌 / 普通战术牌,信号球·蓝,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·抽1张牌。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/08a22bb0-20f4-4e43-a41a-fd9184cc9d9b/BP01-C_BP01-081★.png
1974841386249220,BP01-082,漫长的电话,BP01-命运交锋,C,1,无,,,蓝,战术牌 / 普通战术牌,信号球·蓝,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·抽1张牌。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974825587141632/BP01-082/90b977ad-0f74-4b81-b50d-d24b6f7f5fa2/BP01-C_BP01-082.png
1974841386253312,BP01-082,漫长的电话,BP01-命运交锋,C★,1,无,,,蓝,战术牌 / 普通战术牌,信号球·蓝,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·抽1张牌。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/c03838b0-7b6f-499f-9a00-f561b5031087/BP01-C_BP01-082★.png
1974841386253313,BP01-083,无人观看的斯丁格,BP01-命运交锋,C,1,无,,,蓝,战术牌 / 普通战术牌,信号球·蓝,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·抽1张牌。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974825587141632/BP01-083/44eeb18d-67b8-495e-a86f-82bf6ec1420f/BP01-C_BP01-083.png
1974841386253314,BP01-083,无人观看的斯丁格,BP01-命运交锋,C★,1,无,,,蓝,战术牌 / 普通战术牌,信号球·蓝,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·抽1张牌。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/f504ec1b-4941-4af2-b703-d03288de1817/BP01-C_BP01-083★.png
1974841386253315,BP01-084,解开项圈,BP01-命运交锋,C,1,无,,,黄,战术牌 / 普通战术牌,信号球·黄,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·若我方侵蚀计数不小于对方，我方侵蚀计数-1。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974825587141632/BP01-084/64616c24-28cf-4776-a879-48316e77537c/BP01-C_BP01-084.png
1974841386253316,BP01-084,解开项圈,BP01-命运交锋,C★,1,无,,,黄,战术牌 / 普通战术牌,信号球·黄,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·若我方侵蚀计数不小于对方，我方侵蚀计数-1。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/cb65438a-2909-463b-80bd-3293d8bf8c4d/BP01-C_BP01-084★.png
1974841386253317,BP01-085,医鸮,BP01-命运交锋,C,1,无,,,黄,战术牌 / 普通战术牌,信号球·黄,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·若我方侵蚀计数不小于对方，我方侵蚀计数-1。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974825587141632/BP01-085/4a8c943c-a898-4610-bbf2-04c2aa5e6bb1/BP01-C_BP01-085.png
1974841386253318,BP01-085,医鸮,BP01-命运交锋,C★,1,无,,,黄,战术牌 / 普通战术牌,信号球·黄,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·若我方侵蚀计数不小于对方，我方侵蚀计数-1。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/936d16f1-c401-4fd6-a02b-c8b8a5008b2e/BP01-C_BP01-085★.png
1974841386257408,BP01-086,如你,BP01-命运交锋,C,1,无,,,黄,战术牌 / 普通战术牌,信号球·黄,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·若我方侵蚀计数不小于对方，我方侵蚀计数-1。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974825587141632/BP01-086/bc528656-7582-4be2-af64-cf4d5e14842c/BP01-C_BP01-086.png
1974841386257409,BP01-086,如你,BP01-命运交锋,C★,1,无,,,黄,战术牌 / 普通战术牌,信号球·黄,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·若我方侵蚀计数不小于对方，我方侵蚀计数-1。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/f0369511-8fa8-4d05-a734-1f14520be4e4/BP01-C_BP01-086★.png
1974864884845568,BP02-001,伊什梅尔·幻日,BP02-星海时溯,SR★★★,8,空,9,2,,角色牌 / 升变角色牌,观测者 / 伊什梅尔,"升变条件 费用7以下的<伊什梅尔>&「费用上限7及以上」
升变代价【3费】将手牌的该牌重叠在对象上方出场，获得【速攻】。
【出】【3任意信号球】：选择我方手牌1张费用不大于我方明费上限的不为空属性的升变角色，将其效果无效出场。根据其属性执行以下行动。
火属性：直到回合结束为止，该牌DP+1。
雷属性：直到回合结束为止，该牌的攻击不会被PP为3000及以下的角色阻挡。
暗属性：选择我方墓地1张该牌以外的角色，将其加入手牌。
冰属性：在不查看对方手牌的情况下选择其中1张，对方将其丢弃。
物理属性：直到下个回合结束为止，该牌PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-001/5d89cc7d-8676-40f5-b5c1-cbe05aee309e/BP02-SR_BP02-001SR★★★.png
1974864884849664,BP02-001,伊什梅尔·幻日,BP02-星海时溯,SR★★,8,空,9,2,,角色牌 / 升变角色牌,观测者 / 伊什梅尔,"升变条件 费用7以下的<伊什梅尔>&「费用上限7及以上」
升变代价【3费】将手牌的该牌重叠在对象上方出场，获得【速攻】。
【出】【3任意信号球】：选择我方手牌1张费用不大于我方明费上限的不为空属性的升变角色，将其效果无效出场。根据其属性执行以下行动。
火属性：直到回合结束为止，该牌DP+1。
雷属性：直到回合结束为止，该牌的攻击不会被PP为3000及以下的角色阻挡。
暗属性：选择我方墓地1张该牌以外的角色，将其加入手牌。
冰属性：在不查看对方手牌的情况下选择其中1张，对方将其丢弃。
物理属性：直到下个回合结束为止，该牌PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-001/84153ebc-90d6-4d69-89be-a88eb876e046/BP02-SR_BP02-001SR★★.png
1974864884849665,BP02-001,伊什梅尔·幻日,BP02-星海时溯,SR★,8,空,9,2,,角色牌 / 升变角色牌,观测者 / 伊什梅尔,"升变条件 费用7以下的<伊什梅尔>&「费用上限7及以上」
升变代价【3费】将手牌的该牌重叠在对象上方出场，获得【速攻】。
【出】【3任意信号球】：选择我方手牌1张费用不大于我方明费上限的不为空属性的升变角色，将其效果无效出场。根据其属性执行以下行动。
火属性：直到回合结束为止，该牌DP+1。
雷属性：直到回合结束为止，该牌的攻击不会被PP为3000及以下的角色阻挡。
暗属性：选择我方墓地1张该牌以外的角色，将其加入手牌。
冰属性：在不查看对方手牌的情况下选择其中1张，对方将其丢弃。
物理属性：直到下个回合结束为止，该牌PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-001/c0091487-a2c7-4774-ac34-23b48b61c804/BP02-SR_BP02-001SR★.png
1974864884849666,BP02-001,伊什梅尔·幻日,BP02-星海时溯,SR,8,空,9,2,,角色牌 / 升变角色牌,观测者 / 伊什梅尔,"升变条件 费用7以下的<伊什梅尔>&「费用上限7及以上」
升变代价【3费】将手牌的该牌重叠在对象上方出场，获得【速攻】。
【出】【3任意信号球】：选择我方手牌1张费用不大于我方明费上限的不为空属性的升变角色，将其效果无效出场。根据其属性执行以下行动。
火属性：直到回合结束为止，该牌DP+1。
雷属性：直到回合结束为止，该牌的攻击不会被PP为3000及以下的角色阻挡。
暗属性：选择我方墓地1张该牌以外的角色，将其加入手牌。
冰属性：在不查看对方手牌的情况下选择其中1张，对方将其丢弃。
物理属性：直到下个回合结束为止，该牌PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-001/fe77ba53-20cf-436e-928d-c9c7aa4e0812/BP02-SR_BP02-001SR.png
1974864884849668,BP02-002,伊什梅尔·幻日,BP02-星海时溯,SR,6,空,8,2,,角色牌,观测者 / 伊什梅尔,"【出】：公开我方手牌最多2张属性不同的升变角色，根据其属性执行以下行动。
火属性：直到回合结束为止，该牌可以攻击对方玩家。
雷属性：直到下个回合结束为止，该牌获得【突进】，PP-1000。
暗属性：选择1位玩家，将其牌组顶5张牌放置到墓地。
冰属性：抽1张牌。
物理属性：直到下个回合结束为止，该牌PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-002/68cd7c7e-40a4-4d4b-8d34-410ced2c9e01/BP02-SR_BP02-002SR.png
1975108428790784,BP02-002,伊什梅尔·幻日,BP02-星海时溯,SR★,6,空,8,2,,角色牌,观测者 / 伊什梅尔,"【出】：公开我方手牌最多2张属性不同的升变角色，根据其属性执行以下行动。
火属性：直到回合结束为止，该牌可以攻击对方玩家。
雷属性：直到下个回合结束为止，该牌获得【突进】，PP-1000。
暗属性：选择1位玩家，将其牌组顶5张牌放置到墓地。
冰属性：抽1张牌。
物理属性：直到下个回合结束为止，该牌PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-002/fb4ba80c-383e-4a22-b014-37bf4dae23b5/BP02-SR_BP02-002SR★.png
1974864884849669,BP02-003,观测纪行,BP02-星海时溯,R★★,5,空,,,,战术牌 / 普通战术牌,,"该牌只能在我方战场存在《伊什梅尔·幻日》时才能使用。
选择我方手牌1张费用不大于我方明费上限的不为空属性的升变角色，将其效果无效出场。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-003/b76eeebd-259a-4eae-8fcf-5f3c7810835e/BP02-R_BP02-003R★★.png
1974864884853760,BP02-003,观测纪行,BP02-星海时溯,R★,5,空,,,,战术牌 / 普通战术牌,,"该牌只能在我方战场存在《伊什梅尔·幻日》时才能使用。
选择我方手牌1张费用不大于我方明费上限的不为空属性的升变角色，将其效果无效出场。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-003/5f45f962-b392-434a-b60e-814eaa6a8e09/BP02-R_BP02-003R★.png
1974864884853761,BP02-003,观测纪行,BP02-星海时溯,R,5,空,,,,战术牌 / 普通战术牌,,"该牌只能在我方战场存在《伊什梅尔·幻日》时才能使用。
选择我方手牌1张费用不大于我方明费上限的不为空属性的升变角色，将其效果无效出场。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-003/f579e86d-061a-437e-af37-f68d4c7f0c02/BP02-R_BP02-003R.png
1974864884853762,BP02-004,伊什梅尔·幻日,BP02-星海时溯,R★★,5,空,6,2,,角色牌,观测者 / 伊什梅尔,【出】丢弃1张手牌：公开我方牌组顶5张牌，选择其中任意数量的属性各不相同的升变角色，将其加入手牌。将剩余的牌加入牌组并洗切。,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-004/4fe83293-bf65-4852-8309-69895355567f/BP02-R_BP02-004R★★.png
1974864884853763,BP02-004,伊什梅尔·幻日,BP02-星海时溯,R★,5,空,6,2,,角色牌,观测者 / 伊什梅尔,【出】丢弃1张手牌：公开我方牌组顶5张牌，选择其中任意数量的属性各不相同的升变角色，将其加入手牌。将剩余的牌加入牌组并洗切。,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-004/aa472122-c4ab-49da-bdfb-104a4221f2ca/BP02-R_BP02-004R★.png
1974864884853764,BP02-004,伊什梅尔·幻日,BP02-星海时溯,R,5,空,6,2,,角色牌,观测者 / 伊什梅尔,【出】丢弃1张手牌：公开我方牌组顶5张牌，选择其中任意数量的属性各不相同的升变角色，将其加入手牌。将剩余的牌加入牌组并洗切。,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-004/d978942e-a80b-4d2f-8be3-ef6671311f13/BP02-R_BP02-004R.png
1974864884853765,BP02-005,伊什梅尔·幻日,BP02-星海时溯,R★,4,空,4,2,,角色牌,观测者 / 伊什梅尔,"【永】：【充能0】。
【出】丢弃2张手牌：选择我方墓地1张不为空属性的升变角色，将其加入手牌。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-005/6ec9aaeb-3287-4dec-b428-b047e51779c1/BP02-R_BP02-005R★.png
1974864884857856,BP02-005,伊什梅尔·幻日,BP02-星海时溯,R,4,空,4,2,,角色牌,观测者 / 伊什梅尔,"【永】：【充能0】。
【出】丢弃2张手牌：选择我方墓地1张不为空属性的升变角色，将其加入手牌。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-005/7eee64bb-44d0-4df9-a04f-0df1b74252d2/BP02-R_BP02-005R.png
1974864884857857,BP02-006,伊什梅尔·幻日,BP02-星海时溯,U,6,空,5,2,,角色牌,观测者 / 伊什梅尔,【出】：可以公开我方手牌1张火属性或暗属性的升变角色。若如此做，选择对方战场1张角色，直到回合结束为止，其PP-3000。,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-006/d4b5c806-126a-43e6-b98c-23f51892ce14/BP02-U_BP02-006U.png
1974864884857858,BP02-007,伊什梅尔·幻日,BP02-星海时溯,U,5,空,6,2,,角色牌,观测者 / 伊什梅尔,【自】：该牌阻挡时，可以公开我方手牌1张雷属性或冰属性或物理属性的升变角色。若如此做，直到回合结束为止，该牌PP+2000。,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-007/91aaf0b5-dc7a-4b55-b2a9-d107ac2018df/BP02-U_BP02-007U.png
1974864884857859,BP02-008,伊什梅尔·幻日,BP02-星海时溯,U,4,空,6,1,,角色牌,观测者 / 伊什梅尔,,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-008/6d749df5-c3a9-4a05-af2b-482dec0b886e/BP02-U_BP02-008U.png
1974864884857860,BP02-009,伊什梅尔·幻日,BP02-星海时溯,U,3,空,2,1,,角色牌,观测者 / 伊什梅尔,【永】：若该牌存在于我方战场或费用区，我方可以无视属性条件使用升变角色。（使用升变机制时仍需遵循卡牌属性条件）,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-009/b775e06b-9993-4b89-afd5-e8e63cab354c/BP02-U_BP02-009U.png
1991750340320256,BP02-009,伊什梅尔·幻日,PR-推广卡,PR,3,空,2,1,,角色牌,观测者 / 伊什梅尔,【永】：若该牌存在于我方战场或费用区，我方可以无视属性条件使用升变角色。（使用升变机制时仍需遵循卡牌属性条件）,https://zhanshuang-prod-minio.janime.cn/card-game-public/1979091528694784/BP02-009/6d187234-1a86-4d75-a363-7df208c52ed2/BP02-009.png
